text,retweet_count,like_count,quote_count,processed_text,vectorized_processed_text,score,rounded_score
1458032164256337926,0,0,0,['1458032164256337926'],[0 0 0 ... 0 0 0],0,0
2021-11-11T07:27:06.000Z,0,0,0,['2021-11-11t07:27:06.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:54:36.000Z,8,0,0,['2021-11-11t18:54:36.000z'],[0 0 0 ... 0 0 0],8,10
1458867463685300230,13,0,0,['1458867463685300230'],[0 0 0 ... 0 0 0],13,15
1458871000318230543,488,0,0,['1458871000318230543'],[0 0 0 ... 0 0 0],488,490
2021-11-11T11:51:32.000Z,0,0,0,['2021-11-11t11:51:32.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:53:13.000Z,1,2,1,['2021-11-11t18:53:13.000z'],[0 0 0 ... 0 0 0],4,5
2021-11-10T20:17:21.000Z,0,1,0,['2021-11-10t20:17:21.000z'],[0 0 0 ... 0 0 0],1,0
1458838827364065297,0,0,0,['1458838827364065297'],[0 0 0 ... 0 0 0],0,0
1458815809418002432,0,0,0,['1458815809418002432'],[0 0 0 ... 0 0 0],0,0
3139857121,1,0,0,['3139857121'],[0 0 0 ... 0 0 0],1,0
1458295140754378756,0,0,0,['1458295140754378756'],[0 0 0 ... 0 0 0],0,0
582292708,0,0,0,['582292708'],[0 0 0 ... 0 0 0],0,0
2021-11-11T15:09:00.000Z,0,0,0,['2021-11-11t15:09:00.000z'],[0 0 0 ... 0 0 0],0,0
1372555218,30,0,0,['1372555218'],[0 0 0 ... 0 0 0],30,30
2021-11-11T09:59:59.000Z,0,0,0,['2021-11-11t09:59:59.000z'],[0 0 0 ... 0 0 0],0,0
1248444667118657537,0,1,0,['1248444667118657537'],[0 0 0 ... 0 0 0],1,0
1458836414997671945,25,0,0,['1458836414997671945'],[0 0 0 ... 0 0 0],25,25
2021-11-11T18:54:42.000Z,1,0,0,['2021-11-11t18:54:42.000z'],[0 0 0 ... 0 0 0],1,0
2021-11-11T09:46:38.000Z,0,0,0,['2021-11-11t09:46:38.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:23:37.000Z,9,0,0,['2021-11-11t18:23:37.000z'],[0 0 0 ... 0 0 0],9,10
1367285359416123394,3,0,0,['1367285359416123394'],[0 0 0 ... 0 0 0],3,5
886327691380740096,2,0,0,['886327691380740096'],[0 0 0 ... 0 0 0],2,0
1458109130720301058,0,0,0,['1458109130720301058'],[0 0 0 ... 0 0 0],0,0
1458868745657630728,51,0,0,['1458868745657630728'],[0 0 0 ... 0 0 0],51,50
2021-11-11T05:54:19.000Z,0,0,0,['2021-11-11t05:54:19.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:55:55.000Z,1,1,0,['2021-11-11t18:55:55.000z'],[0 0 0 ... 0 0 0],2,0
2021-11-10T17:30:23.000Z,0,0,0,['2021-11-10t17:30:23.000z'],[0 0 0 ... 0 0 0],0,0
38527483,0,0,0,['38527483'],[0 0 0 ... 0 0 0],0,0
"RT @zahidpatka: #COP26
#ModiTheWorldLeader
PM @narendramodi Ji calls for ‘One Sun, One World, One Grid' to improve viability of solar power…",2,0,0,"['rt', '@', 'zahidpatka', ':', '#', 'cop26', '#', 'moditheworldlead', 'pm', '@', 'narendramodi', 'ji', 'call', '‘', 'one', 'sun', ',', 'one', 'world', ',', 'one', 'grid', ""'"", 'improv', 'viabil', 'solar', 'power…']",[2 2 0 ... 0 0 0],2,0
1458860315827965959,18,0,0,['1458860315827965959'],[0 0 0 ... 0 0 0],18,20
2021-11-11T18:57:12.000Z,0,0,0,['2021-11-11t18:57:12.000z'],[0 0 0 ... 0 0 0],0,0
"RT @DrCWerner: Der Impfstoff ist sicher und wirksam. Hoffentlich bald zugelassen durch EMA. Es wird Zeit!!!
#protectthekids https://t.co/2O…",46,0,0,"['rt', '@', 'drcwerner', ':', 'der', 'impfstoff', 'ist', 'sicher', 'und', 'wirksam', '.', 'hoffentlich', 'bald', 'zugelassen', 'durch', 'ema', '.', 'es', 'wird', 'zeit', '!', '!', '!', '#', 'protectthekid', 'http', ':', '//t.co/2o…']",[1 0 0 ... 0 0 0],46,45
C-VETS strives to enhance the lives of active duty service members and veterans by providing a forum for sharing and giving back to other veterans. Learn more: https://t.co/bS1bqwotCC #VeteransDay https://t.co/JqzyYhcOQf,0,4,0,"['c-vet', 'strive', 'enhanc', 'live', 'activ', 'duti', 'servic', 'member', 'veteran', 'provid', 'forum', 'share', 'give', 'back', 'veteran', '.', 'learn', ':', 'http', ':', '//t.co/bs1bqwotcc', '#', 'veteransday', 'http', ':', '//t.co/jqzyyhcoqf']",[1 0 0 ... 0 0 0],4,5
2956891102,0,2,0,['2956891102'],[0 0 0 ... 0 0 0],2,0
2021-11-11T18:21:27.000Z,7,0,0,['2021-11-11t18:21:27.000z'],[0 0 0 ... 0 0 0],7,5
Corning this Veterans Day https://t.co/rnPrAB4RQ7,0,6,0,"['corn', 'veteran', 'day', 'http', ':', '//t.co/rnprab4rq7']",[0 0 0 ... 0 0 0],6,5
1458726080605421571,0,0,0,['1458726080605421571'],[0 0 0 ... 0 0 0],0,0
1458859792181698566,0,0,0,['1458859792181698566'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:47:01.000Z,0,4,0,['2021-11-11t18:47:01.000z'],[0 0 0 ... 0 0 0],4,5
1458870511698694158,0,0,0,['1458870511698694158'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:49:00.000Z,0,2,0,['2021-11-11t18:49:00.000z'],[0 0 0 ... 0 0 0],2,0
Brainlabs hires Omnicom HR leader as chief people officer https://t.co/d0lstaqFSO #marketing #branding https://t.co/Oh1IV8U1Is,0,0,0,"['brainlab', 'hire', 'omnicom', 'hr', 'leader', 'chief', 'peopl', 'offic', 'http', ':', '//t.co/d0lstaqfso', '#', 'market', '#', 'brand', 'http', ':', '//t.co/oh1iv8u1i']",[2 0 0 ... 0 0 0],0,0
1458869688495185935,7374,0,0,['1458869688495185935'],[0 0 0 ... 0 0 0],7374,7375
1161288572382699522,0,3,0,['1161288572382699522'],[0 0 0 ... 0 0 0],3,5
"RT @Casino_Org: #Wynn Worth $165 a Share in Buyout, Private Equity Circling #LasVegas, Says @CitronResearch  https://t.co/EaheoXsjvl",0,2,0,"['rt', '@', 'casino_org', ':', '#', 'wynn', 'worth', '$', '165', 'share', 'buyout', ',', 'privat', 'equiti', 'circl', '#', 'lasvega', ',', 'say', '@', 'citronresearch', 'http', ':', '//t.co/eaheoxsjvl']",[2 2 0 ... 0 0 0],2,0
1458851807506178063,19,0,0,['1458851807506178063'],[0 0 0 ... 0 0 0],19,20
2021-11-10T22:47:55.000Z,0,0,0,['2021-11-10t22:47:55.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:12:02.000Z,3,0,0,['2021-11-11t18:12:02.000z'],[0 0 0 ... 0 0 0],3,5
1458857186180972555,0,0,0,['1458857186180972555'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:45:01.000Z,111,0,0,['2021-11-11t18:45:01.000z'],[0 0 0 ... 0 0 0],111,110
971925166178611201,2,0,0,['971925166178611201'],[0 0 0 ... 0 0 0],2,0
2021-11-11T18:44:05.000Z,0,0,0,['2021-11-11t18:44:05.000z'],[0 0 0 ... 0 0 0],0,0
"RT @Pat_Kompetenz: Studie: BNT162b2 bei Kindern im Alter von 5 bis 11 Jahren sicher, immunogen und wirksam. @katharinalotter https://t.co/M…",1,0,0,"['rt', '@', 'pat_kompetenz', ':', 'studi', ':', 'bnt162b2', 'bei', 'kindern', 'im', 'alter', 'von', '5', 'bi', '11', 'jahren', 'sicher', ',', 'immunogen', 'und', 'wirksam', '.', '@', 'katharinalott', 'http', ':', '//t.co/m…']",[0 1 0 ... 0 0 0],1,0
RT @JimmyV29: Purpose - Proverbs🙏- Patterson! RP11 …. Let’s Roll and Honor RON🙌 @BaseballKeepers @jackngraham @drmike_goddard @PCAAthletics…,10,0,0,"['rt', '@', 'jimmyv29', ':', 'purpos', '-', 'proverbs🙏-', 'patterson', '!', 'rp11', '…', '.', 'let', '’', 'roll', 'honor', 'ron🙌', '@', 'baseballkeep', '@', 'jackngraham', '@', 'drmike_goddard', '@', 'pcaathletics…']",[0 0 0 ... 0 0 0],10,10
"MGM Resorts International $MGM to Post FY2021 Earnings of -$0.80 Per Share, KeyCorp Forecasts https://t.co/81TMKuDVR2 #stocks",0,0,0,"['mgm', 'resort', 'intern', '$', 'mgm', 'post', 'fy2021', 'earn', '-', '$', '0.80', 'per', 'share', ',', 'keycorp', 'forecast', 'http', ':', '//t.co/81tmkudvr2', '#', 'stock']",[1 1 0 ... 0 0 0],0,0
2021-11-10T18:41:35.000Z,0,0,0,['2021-11-10t18:41:35.000z'],[0 0 0 ... 0 0 0],0,0
550207510,0,0,0,['550207510'],[0 0 0 ... 0 0 0],0,0
"RT @WilMochileando: LA NUEVA EXHIBICIÓN EN NEW YORK 😍

¡Siguen añadiendo nuevas actividades en NYC! Ya abrió la exhibición de Yayoi Kusama…",40,0,0,"['rt', '@', 'wilmochileando', ':', 'la', 'nueva', 'exhibición', 'en', 'new', 'york', '😍', '¡siguen', 'añadiendo', 'nueva', 'actividad', 'en', 'nyc', '!', 'ya', 'abrió', 'la', 'exhibición', 'de', 'yayoi', 'kusama…']",[0 0 0 ... 0 0 0],40,40
2021-11-11T18:39:05.000Z,0,0,0,['2021-11-11t18:39:05.000z'],[0 0 0 ... 0 0 0],0,0
RT @UCF_Jaguar: Listening to Sirius XM Fantasy Football Radio and this dude says Trevor Lawrence has been “terrible” this year and perhaps…,8,0,0,"['rt', '@', 'ucf_jaguar', ':', 'listen', 'siriu', 'xm', 'fantasi', 'footbal', 'radio', 'dude', 'say', 'trevor', 'lawrenc', '“', 'terribl', '”', 'year', 'perhaps…']",[0 0 0 ... 0 0 0],8,10
1244356306632310785,0,1,0,['1244356306632310785'],[0 0 0 ... 0 0 0],1,0
"2022 show tickets go on sale Wednesday at Corning Opera House! Announcing FunPianos, Hornucopia, Jason Walsmith and Sail On.",0,0,0,"['2022', 'show', 'ticket', 'go', 'sale', 'wednesday', 'corn', 'opera', 'hous', '!', 'announc', 'funpiano', ',', 'hornucopia', ',', 'jason', 'walsmith', 'sail', 'on', '.']",[0 2 0 ... 0 0 0],0,0
2021-11-11T00:29:11.000Z,1,1,0,['2021-11-11t00:29:11.000z'],[0 0 0 ... 0 0 0],2,0
1458870111603871785,6,0,0,['1458870111603871785'],[0 0 0 ... 0 0 0],6,5
1457941543621365762,0,0,0,['1457941543621365762'],[0 0 0 ... 0 0 0],0,0
2021-11-11T13:20:33.000Z,0,0,0,['2021-11-11t13:20:33.000z'],[0 0 0 ... 0 0 0],0,0
1458858090305097732,0,0,0,['1458858090305097732'],[0 0 0 ... 0 0 0],0,0
2021-11-11T12:14:33.000Z,0,1,0,['2021-11-11t12:14:33.000z'],[0 0 0 ... 0 0 0],1,0
2021-11-11T18:57:13.000Z,25,0,0,['2021-11-11t18:57:13.000z'],[0 0 0 ... 0 0 0],25,25
2021-11-10T16:01:06.000Z,0,0,0,['2021-11-10t16:01:06.000z'],[0 0 0 ... 0 0 0],0,0
1458870958912114693,0,1,1,['1458870958912114693'],[0 0 0 ... 0 0 0],2,0
2021-11-11T17:50:46.000Z,4,0,0,['2021-11-11t17:50:46.000z'],[0 0 0 ... 0 0 0],4,5
2021-11-11T15:44:13.000Z,0,0,0,['2021-11-11t15:44:13.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:24:34.000Z,0,0,0,['2021-11-11t18:24:34.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T09:43:39.000Z,1,1,0,['2021-11-11t09:43:39.000z'],[0 0 0 ... 0 0 0],2,0
1458822346727297025,0,0,0,['1458822346727297025'],[0 0 0 ... 0 0 0],0,0
1458585875051278336,0,1,0,['1458585875051278336'],[0 0 0 ... 0 0 0],1,0
10819662,2,2,0,['10819662'],[0 0 0 ... 0 0 0],4,5
1458864315281334272,0,0,0,['1458864315281334272'],[0 0 0 ... 0 0 0],0,0
2021-11-11T15:39:16.000Z,0,0,0,['2021-11-11t15:39:16.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:56:59.000Z,638,0,0,['2021-11-11t18:56:59.000z'],[0 0 0 ... 0 0 0],638,640
1458871289842647047,1098,0,0,['1458871289842647047'],[0 0 0 ... 0 0 0],1098,1100
RT @giga128daytoy: เซียวจ้านเดบิวมา 6 ปี มียอดค้นหาใน baidu มากกว่า 100 ล้านครั้ง อยู่ในกลุ่มดาราที่มียอดค้นหามากกว่า 100 ล้านครั้ง เดบิวต์…,222,0,0,"['rt', '@', 'giga128daytoy', ':', 'เซียวจ้านเดบิวมา', '6', 'ปี', 'มียอดค้นหาใน', 'baidu', 'มากกว่า', '100', 'ล้านครั้ง', 'อยู่ในกลุ่มดาราที่มียอดค้นหามากกว่า', '100', 'ล้านครั้ง', 'เดบิวต์…']",[0 0 0 ... 0 0 0],222,220
2475677580,0,0,0,['2475677580'],[0 0 0 ... 0 0 0],0,0
841142886049677312,64,0,0,['841142886049677312'],[0 0 0 ... 0 0 0],64,65
1458566782764167168,18,0,0,['1458566782764167168'],[0 0 0 ... 0 0 0],18,20
Looking to reduce your risk of heart disease and stroke? Practicing regular oral care at home is an important first step. Learn more about how your oral health impacts your overall health. https://t.co/nUsEUwJcTS #CignaDental #WeAreCigna https://t.co/KMe0iRQeXW,0,0,0,"['look', 'reduc', 'risk', 'heart', 'diseas', 'stroke', '?', 'practic', 'regular', 'oral', 'care', 'home', 'import', 'first', 'step', '.', 'learn', 'oral', 'health', 'impact', 'overal', 'health', '.', 'http', ':', '//t.co/nuseuwjct', '#', 'cignadent', '#', 'wearecigna', 'http', ':', '//t.co/kme0irqexw']",[2 0 0 ... 0 0 0],0,0
4903401070,0,2,1,['4903401070'],[0 0 0 ... 0 0 0],3,5
"Studie: BNT162b2 bei Kindern im Alter von 5 bis 11 Jahren sicher, immunogen und wirksam. @katharinalotter https://t.co/MBEJVPxYPq via @dt_aerzteblatt",1,2,0,"['studi', ':', 'bnt162b2', 'bei', 'kindern', 'im', 'alter', 'von', '5', 'bi', '11', 'jahren', 'sicher', ',', 'immunogen', 'und', 'wirksam', '.', '@', 'katharinalott', 'http', ':', '//t.co/mbejvpxypq', 'via', '@', 'dt_aerzteblatt']",[0 1 0 ... 0 0 0],3,5
1458826444264677377,0,1,1,['1458826444264677377'],[0 0 0 ... 0 0 0],2,0
"Apple, Facebook, Tesla and Twitter CEO’s all hold crypto… gotta be a sign guys!🚀🚀🚀 #crypto #massadoption #bitcoin #eth",0,1,0,"['appl', ',', 'facebook', ',', 'tesla', 'twitter', 'ceo', '’', 'hold', 'crypto…', 'got', 'ta', 'sign', 'guy', '!', '🚀🚀🚀', '#', 'crypto', '#', 'massadopt', '#', 'bitcoin', '#', 'eth']",[4 2 0 ... 0 0 0],1,0
2021-11-11T11:36:15.000Z,0,0,0,['2021-11-11t11:36:15.000z'],[0 0 0 ... 0 0 0],0,0
1043457158,2,0,0,['1043457158'],[0 0 0 ... 0 0 0],2,0
1458843793176907779,2,0,0,['1458843793176907779'],[0 0 0 ... 0 0 0],2,0
2021-11-11T17:40:10.000Z,0,0,0,['2021-11-11t17:40:10.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:53:52.000Z,1,0,0,['2021-11-11t18:53:52.000z'],[0 0 0 ... 0 0 0],1,0
2021-11-11T18:50:02.000Z,1,1,0,['2021-11-11t18:50:02.000z'],[0 0 0 ... 0 0 0],2,0
2021-11-11T18:56:35.000Z,0,0,0,['2021-11-11t18:56:35.000z'],[0 0 0 ... 0 0 0],0,0
"RT @DrCWerner: Der Impfstoff ist sicher und wirksam. Hoffentlich bald zugelassen durch EMA. Es wird Zeit!!!
#protectthekids https://t.co/2O…",46,0,0,"['rt', '@', 'drcwerner', ':', 'der', 'impfstoff', 'ist', 'sicher', 'und', 'wirksam', '.', 'hoffentlich', 'bald', 'zugelassen', 'durch', 'ema', '.', 'es', 'wird', 'zeit', '!', '!', '!', '#', 'protectthekid', 'http', ':', '//t.co/2o…']",[1 0 0 ... 0 0 0],46,45
1109862243930382340,0,1,0,['1109862243930382340'],[0 0 0 ... 0 0 0],1,0
RT @OccupyDemocrats: BREAKING: The CEO of JetBlue Airways announces that 98% of their employees have complied with the company's vaccine ma…,2576,0,0,"['rt', '@', 'occupydemocrat', ':', 'break', ':', 'the', 'ceo', 'jetblu', 'airway', 'announc', '98', '%', 'employe', 'compli', 'compani', ""'s"", 'vaccin', 'ma…']",[0 0 0 ... 0 0 0],2576,2575
1458765717680050178,0,0,0,['1458765717680050178'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:26:10.000Z,0,3,0,['2021-11-11t18:26:10.000z'],[0 0 0 ... 0 0 0],3,5
2021-11-11T14:18:02.000Z,0,11,0,['2021-11-11t14:18:02.000z'],[0 0 0 ... 0 0 0],11,10
2021-11-11T18:56:48.000Z,0,0,0,['2021-11-11t18:56:48.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:06:23.000Z,0,0,0,['2021-11-11t18:06:23.000z'],[0 0 0 ... 0 0 0],0,0
JetBlue Airways flight #JBU624 spotted at 225 feet! https://t.co/qPApKkNzd7,0,0,0,"['jetblu', 'airway', 'flight', '#', 'jbu624', 'spot', '225', 'feet', '!', 'http', ':', '//t.co/qpapkknzd7']",[1 0 0 ... 0 0 0],0,0
1458525706900619268,2,0,0,['1458525706900619268'],[0 0 0 ... 0 0 0],2,0
2021-11-11T01:09:43.000Z,110,0,0,['2021-11-11t01:09:43.000z'],[0 0 0 ... 0 0 0],110,110
1458871256963596296,3,59,1,['1458871256963596296'],[0 0 0 ... 0 0 0],63,65
1458870351115407374,1,0,0,['1458870351115407374'],[0 0 0 ... 0 0 0],1,0
2021-11-11T16:01:26.000Z,0,1,0,['2021-11-11t16:01:26.000z'],[0 0 0 ... 0 0 0],1,0
1458583035327225857,0,12,0,['1458583035327225857'],[0 0 0 ... 0 0 0],12,10
1458865106159345665,25,0,0,['1458865106159345665'],[0 0 0 ... 0 0 0],25,25
1374030105979195398,262,0,0,['1374030105979195398'],[0 0 0 ... 0 0 0],262,260
2021-11-11T14:25:20.000Z,0,0,0,['2021-11-11t14:25:20.000z'],[0 0 0 ... 0 0 0],0,0
1458743241474465797,0,0,0,['1458743241474465797'],[0 0 0 ... 0 0 0],0,0
2021-11-11T13:32:02.000Z,1,1,0,['2021-11-11t13:32:02.000z'],[0 0 0 ... 0 0 0],2,0
2021-11-10T19:49:28.000Z,0,0,0,['2021-11-10t19:49:28.000z'],[0 0 0 ... 0 0 0],0,0
537496507,4,0,0,['537496507'],[0 0 0 ... 0 0 0],4,5
2021-11-11T14:45:44.000Z,0,0,0,['2021-11-11t14:45:44.000z'],[0 0 0 ... 0 0 0],0,0
1313160386376593410,0,0,0,['1313160386376593410'],[0 0 0 ... 0 0 0],0,0
"Sorry, I feel like I will never own a CTU hat. Trump ruined red hats with writing on it for me forever. Too triggering.",0,0,0,"['sorri', ',', 'i', 'feel', 'like', 'i', 'never', 'ctu', 'hat', '.', 'trump', 'ruin', 'red', 'hat', 'write', 'forev', '.', 'too', 'trigger', '.']",[0 1 0 ... 0 0 0],0,0
2021-11-10T00:57:01.000Z,0,1,0,['2021-11-10t00:57:01.000z'],[0 0 0 ... 0 0 0],1,0
916335048,0,0,0,['916335048'],[0 0 0 ... 0 0 0],0,0
1458039676955201537,0,0,0,['1458039676955201537'],[0 0 0 ... 0 0 0],0,0
1458844148467965955,0,0,0,['1458844148467965955'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:57:22.000Z,10,0,0,['2021-11-11t18:57:22.000z'],[0 0 0 ... 0 0 0],10,10
2021-11-11T17:55:40.000Z,1,0,0,['2021-11-11t17:55:40.000z'],[0 0 0 ... 0 0 0],1,0
69687111,0,15,0,['69687111'],[0 0 0 ... 0 0 0],15,15
2021-11-11T18:42:29.000Z,1,2,0,['2021-11-11t18:42:29.000z'],[0 0 0 ... 0 0 0],3,5
910252362190569472,1,0,0,['910252362190569472'],[0 0 0 ... 0 0 0],1,0
RT @notmrmanziel: $SPOT named Morgan Stanley Top Pick,5,0,0,"['rt', '@', 'notmrmanziel', ':', '$', 'spot', 'name', 'morgan', 'stanley', 'top', 'pick']",[0 0 0 ... 0 0 0],5,5
1458869758313607181,142,0,0,['1458869758313607181'],[0 0 0 ... 0 0 0],142,140
2021-11-11T18:27:12.000Z,0,0,0,['2021-11-11t18:27:12.000z'],[0 0 0 ... 0 0 0],0,0
1458798920939683844,9,0,0,['1458798920939683844'],[0 0 0 ... 0 0 0],9,10
2021-11-11T17:45:18.000Z,45,0,0,['2021-11-11t17:45:18.000z'],[0 0 0 ... 0 0 0],45,45
2021-11-11T16:17:03.000Z,0,0,0,['2021-11-11t16:17:03.000z'],[0 0 0 ... 0 0 0],0,0
1458839893933805569,13,0,0,['1458839893933805569'],[0 0 0 ... 0 0 0],13,15
2021-11-11T18:56:05.000Z,37,0,0,['2021-11-11t18:56:05.000z'],[0 0 0 ... 0 0 0],37,35
"JetBlue Airways flight #JBU2986 spotted at 9,825 feet! https://t.co/wz9uhK1m86",0,0,0,"['jetblu', 'airway', 'flight', '#', 'jbu2986', 'spot', '9,825', 'feet', '!', 'http', ':', '//t.co/wz9uhk1m86']",[1 0 0 ... 0 0 0],0,0
"📢 EXCITING NEWS! 📢

Enchantasys owner Kim Patterson has been nominated for an #XBIZ Exec Award for Progressive Leadership! We're so proud of Kim's achievements and thankful for all she does for the team.💖 https://t.co/0Ukh2nvTqe",0,0,0,"['📢', 'excit', 'new', '!', '📢', 'enchantasi', 'owner', 'kim', 'patterson', 'nomin', '#', 'xbiz', 'exec', 'award', 'progress', 'leadership', '!', 'we', ""'re"", 'proud', 'kim', ""'s"", 'achiev', 'thank', 'team.💖', 'http', ':', '//t.co/0ukh2nvtq']",[1 0 0 ... 0 0 0],0,0
2021-11-11T17:46:47.000Z,0,2,0,['2021-11-11t17:46:47.000z'],[0 0 0 ... 0 0 0],2,0
1458749343075377158,0,0,0,['1458749343075377158'],[0 0 0 ... 0 0 0],0,0
1238871661102931970,17,0,0,['1238871661102931970'],[0 0 0 ... 0 0 0],17,15
2021-11-10T14:02:09.000Z,0,0,0,['2021-11-10t14:02:09.000z'],[0 0 0 ... 0 0 0],0,0
1192307364927606785,0,4,0,['1192307364927606785'],[0 0 0 ... 0 0 0],4,5
"RT @PawlowskiMario: More Firms Embracing the #Metaverse and #Gaming Stocks Have Already Benefited, #MorganStanley Says

@coindesk V/@Pawlow…",20,0,0,"['rt', '@', 'pawlowskimario', ':', 'more', 'firm', 'embrac', '#', 'metavers', '#', 'game', 'stock', 'have', 'alreadi', 'benefit', ',', '#', 'morganstanley', 'say', '@', 'coindesk', 'v/', '@', 'pawlow…']",[3 1 0 ... 0 0 0],20,20
1086859863261671424,0,0,0,['1086859863261671424'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:56:37.000Z,0,1,0,['2021-11-11t18:56:37.000z'],[0 0 0 ... 0 0 0],1,0
1458864214106386440,0,2,0,['1458864214106386440'],[0 0 0 ... 0 0 0],2,0
1458843129252040704,0,0,0,['1458843129252040704'],[0 0 0 ... 0 0 0],0,0
"RT @deepakajwani: Mukesh Ambani earlier committed Rs 75000 crore to renewable energy, Adani now says he will invest $70 bn in renewable ene…",1,0,0,"['rt', '@', 'deepakajwani', ':', 'mukesh', 'ambani', 'earlier', 'commit', 'rs', '75000', 'crore', 'renew', 'energi', ',', 'adani', 'say', 'invest', '$', '70', 'bn', 'renew', 'ene…']",[0 1 0 ... 0 0 0],1,0
1458867181421088768,0,0,0,['1458867181421088768'],[0 0 0 ... 0 0 0],0,0
